customer_id,first_name,last_name,gender,age,signup_date,loyalty_tier,city,state,country
826198,Name198,User,Female,65,2024-07-14,Gold,Bengaluru,Karnataka,India
414117,Name117,User,Male,43,2025-01-09,Bronze,Hyderabad,Telangana,India
990231,Name231,User,Female,41,2025-10-02,Bronze,Delhi,Delhi,India
679147,Name147,User,Female,37,2025-12-17,Bronze,Hyderabad,Telangana,India
489665,Name665,User,Female,39,2024-08-04,Platinum,Delhi,Delhi,India
273202,Name202,User,Male,63,2024-07-05,Silver,Mumbai,Maharashtra,India
835348,Name348,User,Male,35,2025-08-30,Silver,Bengaluru,Karnataka,India
835341,Name341,User,Male,63,2025-10-17,Bronze,Bengaluru,Karnataka,India
872190,Name190,User,Male,66,2025-02-27,Bronze,Mumbai,Maharashtra,India
587355,Name355,User,Male,42,2024-04-23,Bronze,Hyderabad,Telangana,India
723460,Name460,User,Male,32,2025-06-14,Silver,Hyderabad,Telangana,India
189100,Name100,User,Female,18,2024-01-06,Gold,Chennai,Tamil Nadu,India
997871,Name871,User,Male,40,2024-03-20,Platinum,Hyderabad,Telangana,India
229230,Name230,User,Male,26,2025-02-14,Bronze,Delhi,Delhi,India
735547,Name547,User,Male,26,2024-05-20,Silver,Bengaluru,Karnataka,India
638916,Name916,User,Male,67,2024-02-04,Silver,Mumbai,Maharashtra,India
698980,Name980,User,Female,18,2024-05-28,Silver,Bengaluru,Karnataka,India
495520,Name520,User,Male,69,2025-04-12,Gold,Mumbai,Maharashtra,India
284838,Name838,User,Female,37,2025-12-02,Bronze,Hyderabad,Telangana,India
263346,Name346,User,Female,68,2025-04-03,Bronze,Hyderabad,Telangana,India
362768,Name768,User,Male,35,2024-01-09,Bronze,Hyderabad,Telangana,India
547482,Name482,User,Female,21,2024-01-08,Bronze,Mumbai,Maharashtra,India
328189,Name189,User,Male,68,2025-10-14,Bronze,Hyderabad,Telangana,India
697182,Name182,User,Female,32,2025-08-30,Gold,Hyderabad,Telangana,India
854552,Name552,User,Female,29,2024-08-11,Bronze,Chennai,Tamil Nadu,India
894558,Name558,User,Female,23,2024-05-04,Gold,Bengaluru,Karnataka,India
920268,Name268,User,Male,31,2024-12-02,Silver,Chennai,Tamil Nadu,India
154665,Name665,User,Female,68,2025-12-23,Bronze,Chennai,Tamil Nadu,India
619072,Name072,User,Female,28,2024-07-04,Silver,Chennai,Tamil Nadu,India
814747,Name747,User,Male,61,2025-05-20,Silver,Bengaluru,Karnataka,India
512727,Name727,User,Female,31,2024-03-05,Bronze,Hyderabad,Telangana,India
851989,Name989,User,Female,43,2025-01-12,Silver,Bengaluru,Karnataka,India
767914,Name914,User,Male,30,2025-02-25,Bronze,Hyderabad,Telangana,India
464885,Name885,User,Female,62,2024-05-02,Bronze,Hyderabad,Telangana,India
502628,Name628,User,Male,37,2025-02-24,Silver,Mumbai,Maharashtra,India
640075,Name075,User,Male,35,2025-12-23,Silver,Delhi,Delhi,India
986534,Name534,User,Male,55,2024-11-13,Bronze,Mumbai,Maharashtra,India
272803,Name803,User,Female,58,2025-08-26,Bronze,Mumbai,Maharashtra,India
670659,Name659,User,Female,54,2024-09-10,Gold,Delhi,Delhi,India
865351,Name351,User,Male,27,2025-05-19,Gold,Hyderabad,Telangana,India
142686,Name686,User,Female,65,2025-01-19,Gold,Bengaluru,Karnataka,India
649636,Name636,User,Female,26,2025-12-02,Platinum,Chennai,Tamil Nadu,India
194793,Name793,User,Male,45,2025-05-13,Bronze,Chennai,Tamil Nadu,India
947190,Name190,User,Male,21,2025-12-24,Bronze,Bengaluru,Karnataka,India
367579,Name579,User,Female,33,2024-09-01,Silver,Mumbai,Maharashtra,India
758976,Name976,User,Female,53,2025-02-28,Bronze,Chennai,Tamil Nadu,India
205954,Name954,User,Male,32,2025-06-06,Silver,Delhi,Delhi,India
380521,Name521,User,Male,53,2024-04-02,Silver,Mumbai,Maharashtra,India
872703,Name703,User,Female,32,2025-01-04,Bronze,Delhi,Delhi,India
187786,Name786,User,Male,34,2025-02-26,Bronze,Delhi,Delhi,India
245884,Name884,User,Male,61,2025-04-14,Bronze,Mumbai,Maharashtra,India
913440,Name440,User,Female,37,2025-11-22,Platinum,Bengaluru,Karnataka,India
746869,Name869,User,Female,68,2025-01-29,Bronze,Hyderabad,Telangana,India
982828,Name828,User,Male,63,2024-04-18,Bronze,Mumbai,Maharashtra,India
791763,Name763,User,Male,58,2024-01-10,Bronze,Delhi,Delhi,India
819982,Name982,User,Male,39,2024-08-07,Gold,Mumbai,Maharashtra,India
834430,Name430,User,Female,47,2025-12-14,Silver,Bengaluru,Karnataka,India
185991,Name991,User,Male,62,2025-04-18,Bronze,Chennai,Tamil Nadu,India
566677,Name677,User,Male,37,2025-09-28,Bronze,Mumbai,Maharashtra,India
992307,Name307,User,Female,29,2025-10-19,Silver,Bengaluru,Karnataka,India
352696,Name696,User,Female,64,2025-04-19,Bronze,Hyderabad,Telangana,India
992339,Name339,User,Male,36,2024-10-01,Bronze,Hyderabad,Telangana,India
500926,Name926,User,Male,55,2025-12-10,Silver,Bengaluru,Karnataka,India
941704,Name704,User,Male,62,2025-04-02,Bronze,Mumbai,Maharashtra,India
553951,Name951,User,Male,64,2024-06-29,Platinum,Hyderabad,Telangana,India
516536,Name536,User,Female,41,2025-06-22,Bronze,Hyderabad,Telangana,India
272757,Name757,User,Male,20,2025-08-19,Silver,Mumbai,Maharashtra,India
441277,Name277,User,Female,59,2024-11-13,Bronze,Chennai,Tamil Nadu,India
559411,Name411,User,Male,63,2025-04-07,Bronze,Delhi,Delhi,India
232466,Name466,User,Female,45,2025-12-29,Bronze,Chennai,Tamil Nadu,India
752636,Name636,User,Female,31,2025-11-15,Bronze,Delhi,Delhi,India
611669,Name669,User,Female,61,2025-09-30,Bronze,Hyderabad,Telangana,India
322313,Name313,User,Female,22,2024-04-23,Gold,Bengaluru,Karnataka,India
224976,Name976,User,Female,51,2024-08-20,Silver,Hyderabad,Telangana,India
552209,Name209,User,Male,27,2024-06-09,Bronze,Bengaluru,Karnataka,India
729857,Name857,User,Female,19,2025-11-21,Bronze,Delhi,Delhi,India
659996,Name996,User,Male,22,2024-03-27,Bronze,Delhi,Delhi,India
528053,Name053,User,Female,68,2024-08-13,Bronze,Chennai,Tamil Nadu,India
223826,Name826,User,Female,18,2024-10-17,Platinum,Hyderabad,Telangana,India
792594,Name594,User,Female,36,2025-11-17,Bronze,Mumbai,Maharashtra,India
409828,Name828,User,Male,60,2025-11-29,Bronze,Hyderabad,Telangana,India
391160,Name160,User,Female,70,2025-03-19,Bronze,Delhi,Delhi,India
360273,Name273,User,Female,59,2024-11-21,Bronze,Mumbai,Maharashtra,India
497252,Name252,User,Female,20,2024-12-18,Bronze,Bengaluru,Karnataka,India
885988,Name988,User,Female,65,2024-10-07,Bronze,Delhi,Delhi,India
686546,Name546,User,Female,53,2024-04-01,Gold,Bengaluru,Karnataka,India
104203,Name203,User,Male,26,2025-01-27,Bronze,Mumbai,Maharashtra,India
299060,Name060,User,Male,36,2024-01-28,Silver,Hyderabad,Telangana,India
654028,Name028,User,Male,52,2025-10-15,Silver,Bengaluru,Karnataka,India
560086,Name086,User,Female,52,2025-04-20,Gold,Mumbai,Maharashtra,India
707212,Name212,User,Female,24,2024-05-07,Gold,Mumbai,Maharashtra,India
122056,Name056,User,Male,68,2025-01-27,Bronze,Chennai,Tamil Nadu,India
132304,Name304,User,Female,55,2024-02-03,Gold,Delhi,Delhi,India
758009,Name009,User,Female,30,2024-01-09,Bronze,Hyderabad,Telangana,India
735046,Name046,User,Female,45,2025-10-08,Silver,Hyderabad,Telangana,India
354006,Name006,User,Female,53,2025-06-12,Bronze,Hyderabad,Telangana,India
975909,Name909,User,Male,45,2024-06-06,Gold,Mumbai,Maharashtra,India
373045,Name045,User,Male,23,2025-04-12,Bronze,Bengaluru,Karnataka,India
316641,Name641,User,Female,69,2025-11-07,Bronze,Chennai,Tamil Nadu,India
281248,Name248,User,Female,28,2024-06-13,Bronze,Delhi,Delhi,India
398615,Name615,User,Male,65,2024-10-27,Silver,Mumbai,Maharashtra,India
255619,Name619,User,Female,54,2025-04-17,Gold,Mumbai,Maharashtra,India
668684,Name684,User,Female,41,2025-06-19,Silver,Hyderabad,Telangana,India
310184,Name184,User,Female,69,2024-06-27,Gold,Chennai,Tamil Nadu,India
386497,Name497,User,Male,29,2024-11-11,Bronze,Delhi,Delhi,India
426249,Name249,User,Male,67,2024-05-17,Silver,Delhi,Delhi,India
714190,Name190,User,Male,23,2025-05-11,Silver,Hyderabad,Telangana,India
894212,Name212,User,Female,57,2025-10-16,Silver,Hyderabad,Telangana,India
363069,Name069,User,Female,48,2024-10-13,Bronze,Chennai,Tamil Nadu,India
972787,Name787,User,Female,20,2024-10-07,Silver,Delhi,Delhi,India
816730,Name730,User,Female,31,2024-06-07,Gold,Delhi,Delhi,India
568080,Name080,User,Male,40,2025-12-26,Bronze,Hyderabad,Telangana,India
929518,Name518,User,Female,55,2025-11-27,Silver,Delhi,Delhi,India
947935,Name935,User,Female,27,2025-09-07,Silver,Hyderabad,Telangana,India
996626,Name626,User,Female,60,2024-03-15,Bronze,Mumbai,Maharashtra,India
276139,Name139,User,Male,70,2024-03-30,Gold,Mumbai,Maharashtra,India
671869,Name869,User,Female,21,2024-08-01,Platinum,Delhi,Delhi,India
474294,Name294,User,Female,61,2024-10-12,Silver,Hyderabad,Telangana,India
614650,Name650,User,Male,70,2025-12-03,Platinum,Bengaluru,Karnataka,India
540366,Name366,User,Male,40,2024-04-28,Bronze,Hyderabad,Telangana,India
997264,Name264,User,Male,18,2025-11-07,Bronze,Bengaluru,Karnataka,India
227716,Name716,User,Male,30,2024-03-10,Gold,Hyderabad,Telangana,India
906425,Name425,User,Female,50,2024-01-25,Bronze,Delhi,Delhi,India
319094,Name094,User,Female,60,2024-11-13,Silver,Chennai,Tamil Nadu,India
698259,Name259,User,Male,20,2024-10-22,Bronze,Hyderabad,Telangana,India
501873,Name873,User,Female,19,2024-05-31,Bronze,Mumbai,Maharashtra,India
314771,Name771,User,Female,68,2025-10-31,Platinum,Delhi,Delhi,India
397845,Name845,User,Female,49,2024-07-15,Gold,Chennai,Tamil Nadu,India
949935,Name935,User,Female,19,2025-10-20,Gold,Delhi,Delhi,India
213392,Name392,User,Male,33,2025-08-29,Silver,Delhi,Delhi,India
946776,Name776,User,Male,70,2024-07-19,Silver,Mumbai,Maharashtra,India
125323,Name323,User,Female,70,2024-04-07,Bronze,Delhi,Delhi,India
223806,Name806,User,Female,70,2024-10-31,Silver,Delhi,Delhi,India
696963,Name963,User,Male,37,2025-06-30,Platinum,Bengaluru,Karnataka,India
883564,Name564,User,Male,67,2024-08-01,Bronze,Bengaluru,Karnataka,India
113857,Name857,User,Male,69,2025-02-08,Bronze,Mumbai,Maharashtra,India
671774,Name774,User,Female,62,2025-04-25,Bronze,Mumbai,Maharashtra,India
410811,Name811,User,Male,48,2025-07-15,Gold,Delhi,Delhi,India
806649,Name649,User,Male,26,2025-03-19,Silver,Delhi,Delhi,India
898035,Name035,User,Female,49,2024-08-21,Bronze,Delhi,Delhi,India
859500,Name500,User,Female,22,2025-12-13,Bronze,Mumbai,Maharashtra,India
780928,Name928,User,Female,65,2025-02-20,Bronze,Hyderabad,Telangana,India
243229,Name229,User,Female,41,2024-02-10,Bronze,Hyderabad,Telangana,India
178835,Name835,User,Male,70,2025-06-14,Silver,Bengaluru,Karnataka,India
624677,Name677,User,Female,30,2024-12-01,Bronze,Mumbai,Maharashtra,India
491881,Name881,User,Male,30,2025-01-28,Bronze,Mumbai,Maharashtra,India
700391,Name391,User,Female,32,2024-01-29,Silver,Bengaluru,Karnataka,India
944605,Name605,User,Female,37,2024-07-04,Silver,Delhi,Delhi,India
426370,Name370,User,Male,40,2024-06-07,Silver,Mumbai,Maharashtra,India
558405,Name405,User,Female,47,2025-12-03,Gold,Hyderabad,Telangana,India
627467,Name467,User,Female,21,2024-03-25,Bronze,Delhi,Delhi,India
810161,Name161,User,Female,26,2025-01-22,Bronze,Delhi,Delhi,India
474151,Name151,User,Male,20,2025-07-14,Bronze,Bengaluru,Karnataka,India
895460,Name460,User,Female,36,2025-12-20,Bronze,Chennai,Tamil Nadu,India
654061,Name061,User,Female,18,2024-04-27,Bronze,Bengaluru,Karnataka,India
439411,Name411,User,Male,60,2025-06-07,Bronze,Bengaluru,Karnataka,India
100885,Name885,User,Female,38,2025-12-22,Bronze,Mumbai,Maharashtra,India
229919,Name919,User,Male,28,2025-06-07,Bronze,Hyderabad,Telangana,India
563800,Name800,User,Male,38,2024-07-25,Silver,Bengaluru,Karnataka,India
852843,Name843,User,Male,44,2025-03-07,Silver,Chennai,Tamil Nadu,India
571389,Name389,User,Male,23,2024-09-21,Bronze,Chennai,Tamil Nadu,India
467224,Name224,User,Male,47,2025-03-11,Bronze,Bengaluru,Karnataka,India
419605,Name605,User,Male,27,2025-02-25,Bronze,Bengaluru,Karnataka,India
665492,Name492,User,Female,51,2024-02-15,Bronze,Chennai,Tamil Nadu,India
518804,Name804,User,Female,47,2024-04-20,Silver,Bengaluru,Karnataka,India
455850,Name850,User,Female,19,2024-09-25,Silver,Hyderabad,Telangana,India
921126,Name126,User,Female,38,2025-06-02,Bronze,Bengaluru,Karnataka,India
866649,Name649,User,Male,31,2024-11-19,Silver,Chennai,Tamil Nadu,India
816610,Name610,User,Female,65,2025-02-26,Silver,Delhi,Delhi,India
699172,Name172,User,Male,51,2025-05-22,Gold,Delhi,Delhi,India
616213,Name213,User,Male,45,2025-01-09,Gold,Chennai,Tamil Nadu,India
218589,Name589,User,Female,43,2025-09-18,Bronze,Delhi,Delhi,India
779129,Name129,User,Female,53,2024-03-20,Silver,Bengaluru,Karnataka,India
495898,Name898,User,Male,31,2025-09-15,Silver,Mumbai,Maharashtra,India
500960,Name960,User,Female,50,2024-05-31,Silver,Bengaluru,Karnataka,India
313819,Name819,User,Male,45,2024-02-16,Bronze,Delhi,Delhi,India
683939,Name939,User,Female,64,2025-01-04,Bronze,Bengaluru,Karnataka,India
104063,Name063,User,Female,43,2025-05-02,Bronze,Bengaluru,Karnataka,India
391106,Name106,User,Female,27,2024-05-15,Silver,Bengaluru,Karnataka,India
766404,Name404,User,Female,45,2025-08-14,Bronze,Bengaluru,Karnataka,India
727220,Name220,User,Female,51,2025-05-20,Bronze,Mumbai,Maharashtra,India
857373,Name373,User,Female,27,2025-10-25,Silver,Delhi,Delhi,India
874441,Name441,User,Male,39,2024-03-12,Silver,Delhi,Delhi,India
969711,Name711,User,Female,28,2025-03-06,Silver,Chennai,Tamil Nadu,India
863762,Name762,User,Female,32,2025-09-23,Bronze,Bengaluru,Karnataka,India
635780,Name780,User,Female,23,2024-09-26,Bronze,Hyderabad,Telangana,India
308540,Name540,User,Female,70,2024-02-16,Bronze,Hyderabad,Telangana,India
584002,Name002,User,Male,38,2024-05-31,Bronze,Hyderabad,Telangana,India
730018,Name018,User,Male,25,2024-11-25,Bronze,Hyderabad,Telangana,India
975134,Name134,User,Female,51,2024-06-07,Gold,Chennai,Tamil Nadu,India
642022,Name022,User,Male,30,2025-12-22,Bronze,Delhi,Delhi,India
528831,Name831,User,Female,36,2024-02-07,Bronze,Bengaluru,Karnataka,India
880801,Name801,User,Male,54,2024-11-23,Bronze,Delhi,Delhi,India
846721,Name721,User,Male,37,2025-03-18,Bronze,Bengaluru,Karnataka,India
420168,Name168,User,Female,70,2025-11-28,Silver,Hyderabad,Telangana,India
837035,Name035,User,Female,20,2024-10-22,Bronze,Mumbai,Maharashtra,India
278585,Name585,User,Male,56,2024-09-21,Bronze,Chennai,Tamil Nadu,India
571217,Name217,User,Male,43,2025-04-16,Bronze,Bengaluru,Karnataka,India
750152,Name152,User,Female,27,2025-05-19,Bronze,Bengaluru,Karnataka,India
801330,Name330,User,Female,38,2024-01-08,Platinum,Hyderabad,Telangana,India
656747,Name747,User,Male,26,2024-11-17,Bronze,Hyderabad,Telangana,India
306948,Name948,User,Male,36,2024-12-18,Bronze,Hyderabad,Telangana,India
476881,Name881,User,Male,56,2025-04-10,Silver,Delhi,Delhi,India
651750,Name750,User,Female,48,2025-01-08,Bronze,Hyderabad,Telangana,India
103690,Name690,User,Male,40,2024-02-26,Bronze,Mumbai,Maharashtra,India
811509,Name509,User,Female,39,2024-05-25,Gold,Hyderabad,Telangana,India
508066,Name066,User,Female,49,2025-05-13,Bronze,Mumbai,Maharashtra,India
707488,Name488,User,Male,49,2025-09-03,Bronze,Hyderabad,Telangana,India
546556,Name556,User,Male,63,2025-08-08,Gold,Chennai,Tamil Nadu,India
524937,Name937,User,Female,23,2024-05-28,Gold,Delhi,Delhi,India
452332,Name332,User,Male,45,2025-07-24,Bronze,Hyderabad,Telangana,India
751820,Name820,User,Male,53,2025-11-26,Silver,Delhi,Delhi,India
712817,Name817,User,Male,59,2024-12-04,Bronze,Mumbai,Maharashtra,India
869477,Name477,User,Female,44,2025-11-30,Bronze,Chennai,Tamil Nadu,India
833482,Name482,User,Female,37,2025-03-22,Gold,Hyderabad,Telangana,India
885145,Name145,User,Male,47,2025-09-10,Bronze,Hyderabad,Telangana,India
171036,Name036,User,Female,35,2025-10-03,Gold,Mumbai,Maharashtra,India
616635,Name635,User,Male,24,2024-06-19,Silver,Bengaluru,Karnataka,India
881994,Name994,User,Male,38,2024-12-12,Bronze,Mumbai,Maharashtra,India
359660,Name660,User,Female,57,2024-01-18,Bronze,Hyderabad,Telangana,India
771461,Name461,User,Female,25,2025-11-26,Bronze,Chennai,Tamil Nadu,India
780258,Name258,User,Male,33,2025-06-01,Bronze,Mumbai,Maharashtra,India
405016,Name016,User,Female,26,2024-10-22,Silver,Hyderabad,Telangana,India
760262,Name262,User,Male,53,2024-05-24,Silver,Chennai,Tamil Nadu,India
121785,Name785,User,Male,64,2024-07-22,Gold,Chennai,Tamil Nadu,India
526769,Name769,User,Female,53,2025-04-13,Silver,Delhi,Delhi,India
856321,Name321,User,Female,51,2024-01-01,Platinum,Hyderabad,Telangana,India
759829,Name829,User,Female,35,2025-09-25,Gold,Delhi,Delhi,India
263666,Name666,User,Female,24,2025-06-09,Gold,Mumbai,Maharashtra,India
764516,Name516,User,Female,34,2024-05-12,Gold,Delhi,Delhi,India
916691,Name691,User,Female,34,2024-05-04,Gold,Hyderabad,Telangana,India
516617,Name617,User,Female,43,2025-03-28,Bronze,Mumbai,Maharashtra,India
920483,Name483,User,Female,49,2025-01-20,Silver,Chennai,Tamil Nadu,India
383386,Name386,User,Female,38,2024-08-24,Bronze,Mumbai,Maharashtra,India
987376,Name376,User,Male,63,2024-07-02,Silver,Bengaluru,Karnataka,India
286804,Name804,User,Male,27,2025-04-15,Gold,Mumbai,Maharashtra,India
904781,Name781,User,Male,58,2024-10-12,Silver,Mumbai,Maharashtra,India
176978,Name978,User,Male,32,2024-02-14,Bronze,Bengaluru,Karnataka,India
954931,Name931,User,Female,56,2024-10-15,Gold,Hyderabad,Telangana,India
913776,Name776,User,Female,48,2024-06-01,Bronze,Mumbai,Maharashtra,India
734873,Name873,User,Female,22,2024-09-19,Gold,Delhi,Delhi,India
110620,Name620,User,Female,65,2024-07-04,Bronze,Hyderabad,Telangana,India
466424,Name424,User,Male,70,2024-12-31,Silver,Hyderabad,Telangana,India
377435,Name435,User,Male,68,2025-07-07,Silver,Delhi,Delhi,India
937075,Name075,User,Female,57,2024-05-08,Gold,Delhi,Delhi,India
842412,Name412,User,Male,39,2024-12-17,Bronze,Hyderabad,Telangana,India
531111,Name111,User,Male,30,2024-09-20,Bronze,Mumbai,Maharashtra,India
818308,Name308,User,Male,59,2024-02-07,Gold,Mumbai,Maharashtra,India
670684,Name684,User,Male,51,2025-10-19,Bronze,Bengaluru,Karnataka,India
418419,Name419,User,Male,30,2024-07-01,Gold,Mumbai,Maharashtra,India
259456,Name456,User,Male,28,2025-03-26,Platinum,Hyderabad,Telangana,India
584516,Name516,User,Female,57,2025-05-29,Bronze,Mumbai,Maharashtra,India
973437,Name437,User,Male,52,2025-09-22,Silver,Bengaluru,Karnataka,India
371949,Name949,User,Male,46,2025-05-18,Bronze,Delhi,Delhi,India
608080,Name080,User,Male,60,2024-11-09,Gold,Bengaluru,Karnataka,India
277861,Name861,User,Female,58,2025-03-05,Bronze,Delhi,Delhi,India
589792,Name792,User,Male,41,2025-05-28,Bronze,Mumbai,Maharashtra,India
635116,Name116,User,Male,20,2024-02-05,Bronze,Bengaluru,Karnataka,India
147592,Name592,User,Male,64,2024-10-25,Bronze,Delhi,Delhi,India
383975,Name975,User,Female,39,2025-08-24,Bronze,Chennai,Tamil Nadu,India
635068,Name068,User,Female,63,2024-04-01,Silver,Delhi,Delhi,India
203421,Name421,User,Female,30,2025-04-17,Bronze,Delhi,Delhi,India
880924,Name924,User,Male,33,2024-08-26,Bronze,Bengaluru,Karnataka,India
719326,Name326,User,Female,51,2025-01-13,Bronze,Mumbai,Maharashtra,India
543125,Name125,User,Female,33,2025-07-23,Bronze,Chennai,Tamil Nadu,India
173142,Name142,User,Male,28,2025-02-20,Bronze,Bengaluru,Karnataka,India
472430,Name430,User,Male,23,2025-03-20,Bronze,Delhi,Delhi,India
170253,Name253,User,Male,37,2024-09-19,Silver,Delhi,Delhi,India
788750,Name750,User,Female,42,2024-04-30,Bronze,Chennai,Tamil Nadu,India
563977,Name977,User,Female,48,2025-11-05,Gold,Bengaluru,Karnataka,India
120700,Name700,User,Female,27,2025-10-04,Bronze,Delhi,Delhi,India
272111,Name111,User,Male,60,2025-02-16,Bronze,Delhi,Delhi,India
631799,Name799,User,Male,31,2025-01-17,Bronze,Mumbai,Maharashtra,India
844744,Name744,User,Male,21,2025-12-27,Bronze,Bengaluru,Karnataka,India
269478,Name478,User,Female,50,2024-08-06,Gold,Hyderabad,Telangana,India
823986,Name986,User,Female,57,2024-06-08,Bronze,Bengaluru,Karnataka,India
197573,Name573,User,Male,39,2024-11-16,Bronze,Bengaluru,Karnataka,India
521447,Name447,User,Female,31,2025-03-06,Silver,Mumbai,Maharashtra,India
766865,Name865,User,Male,42,2024-01-30,Bronze,Chennai,Tamil Nadu,India
822372,Name372,User,Female,57,2025-06-12,Bronze,Hyderabad,Telangana,India
389192,Name192,User,Male,66,2025-12-03,Silver,Delhi,Delhi,India
734382,Name382,User,Female,48,2025-01-22,Silver,Delhi,Delhi,India
419189,Name189,User,Female,53,2024-01-10,Silver,Bengaluru,Karnataka,India
319036,Name036,User,Female,19,2025-01-25,Silver,Chennai,Tamil Nadu,India
653745,Name745,User,Male,28,2025-09-17,Bronze,Hyderabad,Telangana,India
317797,Name797,User,Male,63,2025-05-04,Bronze,Hyderabad,Telangana,India
348757,Name757,User,Female,23,2025-07-31,Bronze,Mumbai,Maharashtra,India
450167,Name167,User,Female,57,2025-11-26,Silver,Bengaluru,Karnataka,India
382139,Name139,User,Female,63,2025-11-12,Silver,Bengaluru,Karnataka,India
171884,Name884,User,Male,44,2024-05-20,Silver,Bengaluru,Karnataka,India
178522,Name522,User,Male,33,2024-07-11,Silver,Hyderabad,Telangana,India
833159,Name159,User,Female,29,2024-04-21,Platinum,Chennai,Tamil Nadu,India
971028,Name028,User,Female,21,2025-06-09,Bronze,Delhi,Delhi,India
648612,Name612,User,Female,40,2025-11-06,Silver,Chennai,Tamil Nadu,India
790786,Name786,User,Female,67,2025-01-24,Bronze,Delhi,Delhi,India
486094,Name094,User,Male,40,2025-10-03,Platinum,Hyderabad,Telangana,India
590667,Name667,User,Female,50,2025-03-04,Bronze,Mumbai,Maharashtra,India
636366,Name366,User,Male,47,2025-04-23,Silver,Bengaluru,Karnataka,India
684739,Name739,User,Male,68,2025-06-24,Bronze,Bengaluru,Karnataka,India
872512,Name512,User,Female,63,2025-04-21,Gold,Delhi,Delhi,India
152158,Name158,User,Male,27,2024-09-03,Silver,Hyderabad,Telangana,India
276741,Name741,User,Male,35,2025-01-08,Bronze,Mumbai,Maharashtra,India
